,T10Y3MM,ICSA,UNRATE,PERMIT,UMCSENT,VIXCLS,USALOLITONOSTSAM,PCE,CPIAUCSL,INDPRO,CPILFESL,SP500,Recession
1980-01-31,,412000.0,6.3,1280.0,67.0,,98.57851,1697.3,78.0,51.944,76.7,114.16000366210938,0.0
1980-02-29,,428000.0,6.3,1199.0,66.9,,98.29086,1701.4,79.0,51.9633,77.5,113.66000366210938,1.0
1980-03-31,,475000.0,6.3,988.0,56.5,,98.01623000000001,1708.2,80.1,51.7454,78.6,102.08999633789062,1.0
1980-04-30,,563000.0,6.9,808.0,52.7,,97.86433000000001,1695.2,80.9,50.7197,79.5,106.29000091552734,1.0
1980-05-31,,637000.0,7.5,861.0,51.7,,97.91743000000001,1700.1,81.7,49.4766,80.1,111.23999786376953,1.0
1980-06-30,,627000.0,7.6,1118.0,58.7,,98.20581,1718.8,82.5,48.8383,81.0,114.23999786376953,1.0
1980-07-31,,558000.0,7.8,1259.0,62.3,,98.66565,1747.1,82.6,48.4907,80.8,121.66999816894531,1.0
1980-08-31,,502000.0,7.7,1367.0,67.3,,99.18262,1763.8,83.2,48.6456,81.3,122.37999725341797,0.0
1980-09-30,,463000.0,7.5,1484.0,73.7,,99.6339,1780.5,83.9,49.4578,82.1,125.45999908447266,0.0
1980-10-31,,418000.0,7.5,1366.0,75.0,,99.9305,1817.1,84.7,50.0861,83.0,127.47000122070312,0.0
1980-11-30,,412000.0,7.5,1383.0,76.7,,100.0492,1826.8,85.6,50.9209,83.9,140.52000427246094,0.0
1980-12-31,,399000.0,7.2,1249.0,64.5,,100.0306,1851.7,86.4,51.257,84.9,135.75999450683594,0.0
1981-01-31,,419000.0,7.5,1221.0,71.4,,99.94303000000001,1870.0,87.2,50.9328,85.4,129.5500030517578,0.0
1981-02-28,,434000.0,7.4,1199.0,66.9,,99.8328,1884.2,88.0,50.7237,85.9,131.27000427246094,0.0
1981-03-31,,412000.0,7.4,1183.0,66.5,,99.72244,1902.9,88.6,50.9806,86.4,136.0,0.0
1981-04-30,,436000.0,7.2,1190.0,72.4,,99.58408,1904.4,89.1,50.7661,87.0,132.80999755859375,0.0
1981-05-31,,417000.0,7.5,1173.0,76.3,,99.39135,1913.8,89.7,51.0552,87.8,132.58999633789062,0.0
1981-06-30,,444000.0,7.5,976.0,73.1,,99.15803000000001,1934.5,90.5,51.3214,88.6,131.2100067138672,0.0
1981-07-31,,407000.0,7.2,935.0,74.1,,98.91457,1942.1,91.5,51.6555,89.8,130.9199981689453,0.0
1981-08-31,,451000.0,7.4,889.0,77.2,,98.66516,1966.6,92.2,51.5903,90.7,122.79000091552734,1.0
1981-09-30,,491000.0,7.6,847.0,73.1,,98.39061,1965.5,93.1,51.3429,91.8,116.18000030517578,1.0
1981-10-31,,514000.0,7.9,731.0,70.3,,98.10247,1963.9,93.4,50.9463,92.1,121.88999938964844,1.0
1981-11-30,,552000.0,8.3,748.0,62.5,,97.81953,1970.6,93.8,50.3546,92.5,126.3499984741211,1.0
1981-12-31,,556000.0,8.5,796.0,64.3,,97.5635,1988.8,94.1,49.8086,93.0,122.55000305175781,1.0
1982-01-31,1.67,583000.0,8.6,794.0,71.0,,97.32259,1997.1,94.4,48.7877,93.3,120.4000015258789,1.0
1982-02-28,0.15,528000.0,8.9,808.0,66.5,,97.07986,2021.2,94.7,49.7839,93.8,113.11000061035156,1.0
1982-03-31,0.55,574000.0,9.0,891.0,62.0,,96.8613,2024.1,94.7,49.4477,93.9,111.95999908447266,1.0
1982-04-30,0.53,588000.0,9.3,888.0,65.5,,96.70891,2026.3,95.0,48.9913,94.7,116.44000244140625,1.0
1982-05-31,0.91,588000.0,9.4,953.0,67.5,,96.63784,2044.5,95.9,48.6669,95.4,111.87999725341797,1.0
1982-06-30,1.22,582000.0,9.6,913.0,65.7,,96.65383,2048.1,97.0,48.5415,96.1,109.61000061035156,1.0
1982-07-31,2.09,605000.0,9.8,1044.0,65.4,,96.74605,2072.2,97.5,48.3775,96.7,107.08999633789062,1.0
1982-08-31,4.06,647000.0,9.8,926.0,65.4,,96.90195,2080.1,97.7,47.9382,97.1,119.51000213623047,1.0
1982-09-30,4.15,671000.0,10.1,1042.0,69.3,,97.12507,2104.6,97.7,47.8139,97.2,120.41999816894531,1.0
1982-10-31,2.94,637000.0,10.4,1149.0,73.4,,97.41024,2125.8,98.1,47.3575,97.5,133.72000122070312,1.0
1982-11-30,2.2,612000.0,10.8,1229.0,72.1,,97.76778,2149.3,98.0,47.2078,97.3,138.52999877929688,1.0
1982-12-31,2.34,489000.0,10.8,1351.0,71.9,,98.2055,2161.6,97.7,46.8713,97.2,140.63999938964844,0.0
1983-01-31,2.34,503000.0,10.4,1426.0,70.4,,98.7117,2174.0,97.9,47.7398,97.6,145.3000030517578,0.0
1983-02-28,2.33,481000.0,10.4,1471.0,74.6,,99.26214,2177.0,98.0,47.4484,98.0,148.05999755859375,0.0
1983-03-31,1.85,481000.0,10.3,1475.0,80.8,,99.82935,2202.8,98.1,47.8426,98.2,152.9600067138672,0.0
1983-04-30,1.89,490000.0,10.2,1566.0,89.1,,100.3834,2226.4,98.8,48.4483,98.6,164.42999267578125,0.0
1983-05-31,1.88,454000.0,10.1,1669.0,93.3,,100.8929,2245.9,99.2,48.747,98.9,162.38999938964844,0.0
1983-06-30,1.71,442000.0,10.1,1769.0,92.2,,101.3283,2276.0,99.4,49.0434,99.2,167.63999938964844,0.0
1983-07-31,1.93,415000.0,9.4,1795.0,92.8,,101.6752,2304.4,99.8,49.7739,99.8,162.55999755859375,0.0
1983-08-31,2.11,426000.0,9.5,1713.0,90.9,,101.9342,2320.4,100.1,50.364,100.1,164.39999389648438,0.0
1983-09-30,2.29,416000.0,9.2,1585.0,89.9,,102.1235,2334.9,100.4,51.0937,100.5,166.07000732421875,0.0
1983-10-31,2.55,404000.0,8.8,1716.0,89.3,,102.2503,2357.6,100.8,51.4902,101.0,163.5500030517578,0.0
1983-11-30,2.58,398000.0,8.5,1668.0,91.1,,102.3197,2366.3,101.1,51.721,101.5,166.39999389648438,0.0
1983-12-31,2.47,372000.0,8.3,1627.0,94.2,,102.3335,2393.6,101.4,51.9769,101.8,164.92999267578125,0.0
1984-01-31,2.41,364000.0,8.0,1816.0,100.1,,102.2952,2419.4,102.1,53.0088,102.5,163.41000366210938,0.0
1984-02-29,2.38,343000.0,7.8,1987.0,97.4,,102.195,2403.5,102.6,53.2486,102.8,157.05999755859375,0.0
1984-03-31,2.43,341000.0,7.8,1725.0,101.0,,102.0264,2431.6,102.9,53.5028,103.2,159.17999267578125,0.0
1984-04-30,2.56,375000.0,7.7,1776.0,96.1,,101.79700000000001,2457.5,103.3,53.8233,103.7,160.0500030517578,0.0
1984-05-31,3.19,354000.0,7.4,1741.0,98.1,,101.5331,2474.5,103.5,54.1104,104.1,150.5500030517578,0.0
1984-06-30,3.3,360000.0,7.2,1814.0,95.5,,101.2565,2495.6,103.7,54.3075,104.5,153.17999267578125,0.0
1984-07-31,2.83,359000.0,7.5,1605.0,96.6,,100.9957,2494.6,104.1,54.4587,105.0,150.66000366210938,0.0
1984-08-31,1.82,395000.0,7.5,1530.0,99.1,,100.7677,2512.2,104.4,54.5239,105.4,166.67999267578125,0.0
1984-09-30,1.72,402000.0,7.3,1523.0,100.9,,100.5873,2533.8,104.7,54.3696,105.8,166.10000610351562,0.0
1984-10-31,2.04,425000.0,7.4,1490.0,96.3,,100.4605,2531.3,105.1,54.3474,106.2,166.08999633789062,0.0
1984-11-30,2.65,429000.0,7.2,1643.0,95.7,,100.3748,2571.4,105.3,54.529,106.4,163.5800018310547,0.0
1984-12-31,3.16,379000.0,7.3,1626.0,92.9,,100.3112,2582.6,105.5,54.5556,106.8,167.24000549316406,0.0
1985-01-31,3.36,368000.0,7.3,1660.0,96.0,,100.2619,2618.8,105.7,54.527,107.1,179.6300048828125,0.0
1985-02-28,2.95,390000.0,7.2,1662.0,93.7,,100.2156,2640.8,106.3,54.6871,107.7,181.17999267578125,0.0
1985-03-31,3.03,386000.0,7.2,1727.0,93.7,,100.1774,2648.5,106.8,54.7673,108.1,180.66000366210938,0.0
1985-04-30,3.21,386000.0,7.3,1664.0,94.6,,100.1464,2659.5,107.0,54.6467,108.4,179.8300018310547,0.0
1985-05-31,3.12,396000.0,7.2,1709.0,91.8,,100.1191,2696.4,107.2,54.7396,108.8,189.5500030517578,0.0
1985-06-30,2.98,390000.0,7.4,1716.0,96.5,,100.0957,2689.4,107.5,54.711,109.1,191.85000610351562,0.0
1985-07-31,2.99,362000.0,7.4,1697.0,94.0,,100.0669,2715.7,107.7,54.4365,109.4,190.9199981689453,0.0
1985-08-31,2.96,409000.0,7.1,1808.0,92.4,,100.041,2752.1,107.9,54.6121,109.8,188.6300048828125,0.0
1985-09-30,3.04,399000.0,7.1,1916.0,92.1,,100.0225,2794.7,108.1,54.8147,110.0,182.0800018310547,0.0
1985-10-31,2.84,418000.0,7.1,1743.0,88.4,,100.0172,2755.8,108.5,54.6228,110.5,189.82000732421875,0.0
1985-11-30,2.3,393000.0,7.0,1692.0,90.9,,100.0307,2771.1,109.0,54.8123,111.1,202.1699981689453,0.0
1985-12-31,1.93,390000.0,7.0,1794.0,93.9,,100.0593,2811.3,109.5,55.3553,111.4,211.27999877929688,0.0
1986-01-31,1.89,344000.0,6.7,1847.0,95.6,,100.083,2827.1,109.9,55.6453,111.9,211.77999877929688,0.0
1986-02-28,1.41,390000.0,7.2,1767.0,95.9,,100.09100000000001,2820.2,109.7,55.2634,112.2,226.9199981689453,0.0
1986-03-31,1.02,396000.0,7.2,1780.0,95.1,,100.0841,2823.6,109.1,54.8728,112.5,238.89999389648438,0.0
1986-04-30,1.06,391000.0,7.1,1858.0,96.2,,100.0704,2835.2,108.7,54.935,112.9,235.52000427246094,0.0
1986-05-31,1.38,373000.0,7.2,1797.0,94.8,,100.0543,2857.5,109.0,55.0399,113.1,247.35000610351562,0.0
1986-06-30,1.4,371000.0,7.2,1790.0,99.3,,100.0257,2861.7,109.4,54.826,113.4,250.83999633789062,0.0
1986-07-31,1.3,362000.0,7.0,1780.0,97.7,,99.98146,2881.2,109.5,55.167,113.8,236.1199951171875,0.0
1986-08-31,1.48,401000.0,6.9,1726.0,94.9,,99.93508,2898.6,109.6,55.0726,114.2,252.92999267578125,0.0
1986-09-30,2.1,389000.0,7.0,1686.0,91.9,,99.8949,2971.8,110.0,55.2237,114.6,231.32000732421875,0.0
1986-10-31,2.11,370000.0,7.0,1675.0,95.6,,99.87063,2932.9,110.2,55.4589,115.0,243.97999572753906,0.0
1986-11-30,1.75,366000.0,6.9,1644.0,91.4,,99.88251,2928.4,110.4,55.6763,115.3,249.22000122070312,0.0
1986-12-31,1.43,345000.0,6.6,1903.0,89.1,,99.95435,2997.1,110.8,56.2078,115.6,242.1699981689453,0.0
1987-01-31,1.5,370000.0,6.6,1690.0,90.4,,100.0953,2935.5,111.4,55.9911,115.9,274.0799865722656,0.0
1987-02-28,1.5,348000.0,6.6,1689.0,90.2,,100.2845,3001.7,111.8,56.7373,116.2,284.20001220703125,0.0
1987-03-31,1.48,326000.0,6.6,1704.0,90.8,,100.4816,3013.3,112.2,56.8136,116.6,291.70001220703125,0.0
1987-04-30,2.2,328000.0,6.3,1601.0,92.8,,100.6614,3038.8,112.7,57.185,117.3,288.3599853515625,0.0
1987-05-31,2.76,326000.0,6.3,1500.0,91.1,,100.81,3048.4,113.0,57.5424,117.7,290.1000061035156,0.0
1987-06-30,2.55,326000.0,6.2,1522.0,91.5,,100.9134,3072.8,113.5,57.8502,117.9,304.0,0.0
1987-07-31,2.57,324000.0,6.1,1516.0,93.7,,100.9546,3094.7,113.8,58.2421,118.3,318.6600036621094,0.0
1987-08-31,2.53,322000.0,6.0,1511.0,94.4,,100.9148,3130.8,114.3,58.6784,118.7,329.79998779296875,0.0
1987-09-30,2.8,317000.0,5.9,1514.0,93.6,,100.7986,3126.5,114.7,58.9088,119.2,321.8299865722656,0.0
1987-10-31,3.17,289000.0,6.0,1447.0,89.3,,100.6331,3134.5,115.0,59.7008,119.8,251.7899932861328,0.0
1987-11-30,2.97,306000.0,5.8,1457.0,83.1,,100.4654,3144.2,115.4,59.9956,120.1,230.3000030517578,0.0
1987-12-31,3.03,316000.0,5.7,1345.0,86.8,,100.3484,3174.1,115.6,60.3246,120.4,247.0800018310547,0.0
1988-01-31,2.67,342000.0,5.7,1244.0,90.8,,100.2884,3213.7,116.0,60.309,120.9,257.07000732421875,0.0
1988-02-29,2.37,319000.0,5.7,1438.0,91.6,,100.2777,3221.4,116.2,60.6122,121.2,267.82000732421875,0.0
1988-03-31,2.5,304000.0,5.7,1525.0,94.6,,100.3057,3260.5,116.5,60.7452,121.7,258.8900146484375,0.0
1988-04-30,2.64,313000.0,5.4,1429.0,91.2,,100.3594,3263.0,117.2,61.108,122.3,261.3299865722656,0.0
1988-05-31,2.64,313000.0,5.6,1444.0,94.8,,100.4271,3293.6,117.5,60.9843,122.7,262.1600036621094,0.0
1988-06-30,2.26,307000.0,5.4,1485.0,94.7,,100.4895,3318.5,118.0,61.1615,123.2,273.5,0.0
1988-07-31,2.11,331000.0,5.4,1439.0,93.4,,100.5272,3342.7,118.5,61.171,123.6,272.0199890136719,0.0
1988-08-31,1.96,315000.0,5.6,1460.0,97.4,,100.5441,3368.0,119.0,61.4771,124.0,261.5199890136719,0.0
1988-09-30,1.5,301000.0,5.4,1436.0,97.3,,100.5484,3375.0,119.5,61.2785,124.7,271.9100036621094,0.0
1988-10-31,1.2,294000.0,5.4,1516.0,94.1,,100.5478,3413.7,119.9,61.5488,125.2,278.9700012207031,0.0
1988-11-30,0.93,299000.0,5.3,1508.0,93.0,,100.5425,3430.2,120.3,61.7049,125.6,273.70001220703125,0.0
1988-12-31,0.76,304000.0,5.3,1501.0,91.9,,100.5257,3459.7,120.7,61.9851,126.0,277.7200012207031,0.0
1989-01-31,0.53,295000.0,5.4,1466.0,97.9,,100.477,3483.7,121.2,62.1677,126.5,297.4700012207031,0.0
1989-02-28,0.33,300000.0,5.2,1383.0,95.4,,100.3802,3488.0,121.6,61.8916,126.9,288.8599853515625,0.0
1989-03-31,0.22,319000.0,5.0,1214.0,94.3,,100.2417,3498.8,122.2,62.0508,127.4,294.8699951171875,0.0
1989-04-30,0.22,311000.0,5.2,1376.0,91.5,,100.0857,3543.0,123.1,62.0289,127.8,309.6400146484375,0.0
1989-05-31,0.12,325000.0,5.2,1381.0,90.7,,99.93597,3551.8,123.7,61.6871,128.3,320.5199890136719,0.0
1989-06-30,-0.15,338000.0,5.3,1322.0,90.6,,99.82004,3566.6,124.1,61.6857,128.8,317.9800109863281,0.0
1989-07-31,-0.13,337000.0,5.2,1283.0,92.0,,99.74884,3585.7,124.5,61.0896,129.2,346.0799865722656,0.0
1989-08-31,-0.06,332000.0,5.2,1334.0,89.6,,99.7208,3620.6,124.5,61.6847,129.5,351.45001220703125,0.0
1989-09-30,0.18,347000.0,5.3,1314.0,95.8,,99.72266,3621.9,124.8,61.4794,129.9,349.1499938964844,0.0
1989-10-31,0.11,354000.0,5.3,1365.0,93.9,,99.73515,3633.6,125.4,61.4014,130.6,340.3599853515625,0.0
1989-11-30,-0.07,342000.0,5.4,1344.0,90.9,,99.75607,3643.3,125.9,61.6081,131.1,345.989990234375,0.0
1989-12-31,-0.04,358000.0,5.4,1422.0,90.5,,99.78288,3684.2,126.3,61.9588,131.6,353.3999938964844,0.0
1990-01-31,0.31,345000.0,5.4,1748.0,93.0,25.36,99.81333000000001,3730.7,127.5,61.6352,132.1,329.0799865722656,0.0
1990-02-28,0.47,350000.0,5.3,1329.0,89.5,21.99,99.84049,3728.2,128.0,62.1951,132.7,331.8900146484375,0.0
1990-03-31,0.42,346000.0,5.2,1246.0,91.3,19.73,99.83984,3754.9,128.6,62.4916,133.5,339.94000244140625,0.0
1990-04-30,0.75,363000.0,5.4,1136.0,93.9,19.52,99.77232,3770.0,128.9,62.3511,134.0,330.79998779296875,0.0
1990-05-31,0.75,359000.0,5.4,1067.0,90.6,17.37,99.61871,3775.8,129.1,62.5353,134.4,361.2300109863281,0.0
1990-06-30,0.49,364000.0,5.2,1108.0,88.3,15.5,99.36126999999999,3804.5,129.9,62.7479,135.1,358.0199890136719,0.0
1990-07-31,0.6,369000.0,5.5,1078.0,88.2,21.11,99.00511,3821.7,130.5,62.6435,135.8,356.1499938964844,0.0
1990-08-31,1.06,394000.0,5.7,1069.0,76.4,29.9,98.57829,3848.3,131.6,62.8704,136.6,322.55999755859375,1.0
1990-09-30,1.29,404000.0,5.9,976.0,72.8,29.11,98.14633,3870.1,132.5,62.8839,137.1,306.04998779296875,1.0
1990-10-31,1.32,440000.0,5.9,925.0,63.9,30.04,97.77141,3870.6,133.4,62.4973,137.6,304.0,1.0
1990-11-30,1.1,462000.0,6.2,941.0,66.0,22.16,97.51247,3871.9,133.7,61.7175,138.0,322.2200012207031,1.0
1990-12-31,1.13,454000.0,6.3,861.0,65.5,26.38,97.4102,3861.3,134.2,61.2885,138.6,330.2200012207031,1.0
1991-01-31,1.68,462000.0,6.4,786.0,66.8,20.91,97.46426,3841.0,134.7,61.0842,139.5,343.92999267578125,1.0
1991-02-28,1.73,499000.0,6.6,853.0,70.4,21.23,97.65934,3866.7,134.8,60.6387,140.2,367.07000732421875,1.0
1991-03-31,2.02,499000.0,6.8,911.0,87.7,16.88,97.94866,3913.0,134.8,60.2973,140.5,375.2200012207031,1.0
1991-04-30,2.21,462000.0,6.7,916.0,81.8,18.24,98.27773,3907.1,135.1,60.4524,140.9,375.3399963378906,0.0
1991-05-31,2.44,443000.0,6.9,991.0,78.3,15.93,98.60797,3933.2,135.6,61.0587,141.3,389.8299865722656,0.0
1991-06-30,2.53,418000.0,6.9,964.0,82.1,19.55,98.90974,3940.5,136.0,61.5514,141.8,371.1600036621094,0.0
1991-07-31,2.52,423000.0,6.8,973.0,82.9,15.18,99.14071,3966.0,136.2,61.7201,142.3,387.80999755859375,0.0
1991-08-31,2.4,425000.0,6.9,944.0,82.0,14.46,99.26601,3969.1,136.6,61.7289,142.9,395.42999267578125,0.0
1991-09-30,2.28,437000.0,6.9,974.0,83.0,15.85,99.29153000000001,3984.7,137.0,62.2369,143.4,387.8599853515625,0.0
1991-10-31,2.39,423000.0,7.0,991.0,78.3,15.48,99.24661,3976.0,137.2,62.1718,143.7,392.45001220703125,0.0
1991-11-30,2.73,444000.0,7.0,984.0,69.1,20.26,99.18011,4003.6,137.8,62.0894,144.2,375.2200012207031,0.0
1991-12-31,2.91,441000.0,7.3,1061.0,68.2,19.31,99.14919,4020.5,138.2,61.806,144.7,417.0899963378906,0.0
1992-01-31,3.12,441000.0,7.3,1077.0,67.5,17.4,99.19389,4084.7,138.3,61.4823,145.1,408.7799987792969,0.0
1992-02-29,3.39,444000.0,7.4,1146.0,68.8,16.68,99.30666,4099.5,138.6,61.9192,145.4,412.70001220703125,0.0
1992-03-31,3.4,420000.0,7.4,1082.0,76.0,16.18,99.45885,4117.0,139.1,62.4403,145.9,403.69000244140625,0.0
1992-04-30,3.64,424000.0,7.4,1054.0,77.2,15.53,99.59687,4131.5,139.4,62.9199,146.3,414.95001220703125,0.0
1992-05-31,3.67,411000.0,7.6,1056.0,79.2,13.86,99.68439000000001,4158.4,139.7,63.1268,146.8,415.3500061035156,0.0
1992-06-30,3.51,420000.0,7.8,1057.0,80.4,13.35,99.71067,4177.1,140.1,63.1624,147.1,408.1400146484375,0.0
1992-07-31,3.56,564000.0,7.7,1089.0,76.6,13.17,99.70096,4204.8,140.5,63.7348,147.6,424.2099914550781,0.0
1992-08-31,3.39,408000.0,7.6,1075.0,76.1,13.58,99.69196,4220.9,140.8,63.3802,147.9,414.0299987792969,0.0
1992-09-30,3.45,409000.0,7.6,1114.0,75.6,14.28,99.72227,4255.3,141.1,63.5834,148.1,417.79998779296875,0.0
1992-10-31,3.66,365000.0,7.3,1132.0,73.3,16.15,99.81342,4284.7,141.7,64.0178,148.8,418.67999267578125,0.0
1992-11-30,3.66,341000.0,7.4,1118.0,85.3,13.01,99.94527,4300.5,142.1,64.2628,149.2,431.3500061035156,0.0
1992-12-31,3.48,313000.0,7.4,1176.0,91.0,12.57,100.0635,4336.4,142.3,64.3599,149.6,435.7099914550781,0.0
1993-01-31,3.53,340000.0,7.3,1177.0,89.3,12.42,100.1212,4340.7,142.8,64.6135,150.1,438.7799987792969,0.0
1993-02-28,3.27,362000.0,7.1,1148.0,86.6,13.16,100.1061,4355.3,143.1,64.9262,150.6,443.3800048828125,0.0
1993-03-31,2.97,366000.0,7.0,1056.0,85.9,12.53,100.0242,4352.5,143.3,64.8627,150.8,451.6700134277344,0.0
1993-04-30,3.04,350000.0,7.1,1104.0,85.6,12.42,99.90348,4393.4,143.8,65.0423,151.4,440.19000244140625,0.0
1993-05-31,3.01,349000.0,7.1,1112.0,80.3,13.47,99.76301,4422.4,144.2,64.8006,151.8,450.19000244140625,0.0
1993-06-30,2.82,340000.0,7.0,1130.0,81.5,11.26,99.64480999999999,4440.0,144.3,64.9476,152.1,450.5299987792969,0.0
1993-07-31,2.7,356000.0,6.9,1174.0,77.0,11.73,99.58023,4468.9,144.5,65.1142,152.3,448.1300048828125,0.0
1993-08-31,2.59,337000.0,6.8,1230.0,77.3,11.85,99.59232,4481.1,144.8,65.0421,152.8,463.55999755859375,0.0
1993-09-30,2.35,343000.0,6.7,1251.0,77.9,12.99,99.6864,4511.5,145.0,65.3749,152.9,458.92999267578125,0.0
1993-10-31,2.24,348000.0,6.8,1287.0,82.7,11.46,99.85351,4532.8,145.6,65.863,153.4,467.8299865722656,0.0
1993-11-30,2.54,337000.0,6.6,1357.0,81.2,13.76,100.0658,4554.1,146.0,66.1696,153.9,461.7900085449219,0.0
1993-12-31,2.64,290000.0,6.5,1461.0,88.2,11.66,100.3008,4571.1,146.3,66.5531,154.3,466.45001220703125,0.0
1994-01-31,2.71,406000.0,6.6,1390.0,94.3,10.63,100.521,4585.1,146.3,66.7591,154.5,481.6099853515625,0.0
1994-02-28,2.64,327000.0,6.6,1269.0,93.2,14.87,100.7007,4632.6,146.7,66.8019,154.8,467.1400146484375,0.0
1994-03-31,2.89,322000.0,6.5,1342.0,91.5,20.45,100.8355,4646.0,147.1,67.4704,155.3,445.7699890136719,0.0
1994-04-30,3.19,344000.0,6.4,1392.0,92.6,13.77,100.9213,4671.1,147.2,67.8707,155.5,450.9100036621094,0.0
1994-05-31,2.91,348000.0,6.1,1396.0,92.8,13.03,100.9601,4669.5,147.5,68.187,155.9,456.5,0.0
1994-06-30,2.85,341000.0,6.1,1357.0,91.2,14.97,100.9571,4708.9,147.9,68.645,156.4,444.2699890136719,0.0
